Date;Open;Max;Min;Close
24.09.2018;115090;115110;115090;115100
24.09.2018;115100;115100;115090;115090
24.09.2018;115100;115130;115100;115110
24.09.2018;115110;115120;115100;115120
24.09.2018;115100;115130;115100;115120
24.09.2018;115120;115130;115120;115130
24.09.2018;115130;115140;115130;115140
24.09.2018;115140;115150;115140;115140
24.09.2018;115140;115170;115140;115160
24.09.2018;115150;115240;115150;115180
24.09.2018;115180;115200;115180;115200
24.09.2018;115180;115190;115170;115170
24.09.2018;115180;115180;115140;115150
24.09.2018;115160;115170;115150;115170
24.09.2018;115160;115170;115120;115150
24.09.2018;115130;115170;115130;115160
24.09.2018;115160;115160;115140;115140
24.09.2018;115130;115140;115120;115120
24.09.2018;115130;115130;115080;115090
24.09.2018;115080;115100;115060;115100
24.09.2018;115090;115140;115090;115130
24.09.2018;115150;115150;115120;115150
24.09.2018;115140;115150;115110;115120
24.09.2018;115130;115140;115120;115140
24.09.2018;115130;115140;115100;115100
24.09.2018;115100;115110;115080;115090
24.09.2018;115080;115100;115080;115090
24.09.2018;115080;115100;115070;115080
24.09.2018;115080;115090;115050;115070
24.09.2018;115060;115100;115040;115090
24.09.2018;115090;115120;115080;115110
24.09.2018;115110;115130;115100;115120
24.09.2018;115100;115130;115100;115130
24.09.2018;115130;115140;115110;115130
24.09.2018;115130;115130;115120;115130
24.09.2018;115120;115130;115110;115110
24.09.2018;115100;115120;115100;115100
24.09.2018;115100;115100;115080;115090
24.09.2018;115080;115110;115070;115100
24.09.2018;115100;115150;115100;115130
24.09.2018;115140;115170;115140;115150
24.09.2018;115150;115180;115140;115160
24.09.2018;115160;115180;115150;115160
24.09.2018;115160;115240;115140;115210
24.09.2018;115220;115300;115220;115270
24.09.2018;115290;115330;115270;115300
24.09.2018;115310;115340;115290;115330
24.09.2018;115330;115350;115310;115340
24.09.2018;115320;115350;115310;115350
24.09.2018;115340;115380;115290;115300
24.09.2018;115300;115340;115300;115340
24.09.2018;115330;115370;115310;115350
24.09.2018;115330;115360;115330;115340
24.09.2018;115350;115380;115340;115350
24.09.2018;115350;115380;115330;115330
24.09.2018;115340;115380;115340;115380
24.09.2018;115380;115390;115350;115370
24.09.2018;115370;115390;115300;115360
24.09.2018;115360;115370;115320;115320
24.09.2018;115330;115360;115310;115340
24.09.2018;115340;115390;115330;115370
24.09.2018;115370;115390;115360;115370
24.09.2018;115370;115400;115370;115390
24.09.2018;115390;115390;115350;115360
24.09.2018;115370;115410;115360;115410
24.09.2018;115390;115420;115390;115410
24.09.2018;115400;115420;115390;115420
24.09.2018;115410;115470;115410;115470
24.09.2018;115450;115470;115420;115450
24.09.2018;115450;115500;115440;115450
24.09.2018;115460;115470;115410;115430
24.09.2018;115420;115450;115420;115440
24.09.2018;115430;115440;115410;115420
24.09.2018;115430;115450;115410;115450
24.09.2018;115450;115540;115450;115520
24.09.2018;115520;115540;115480;115480
24.09.2018;115480;115480;115330;115340
24.09.2018;115340;115520;115290;115290
24.10.2018;111790;112050;111490;111910
24.10.2018;111910;111980;111730;111950
24.10.2018;111940;112050;111890;111890
24.10.2018;111890;112090;111870;112040
24.10.2018;112050;112050;111780;111800
24.10.2018;111820;111900;111760;111820
24.10.2018;111820;111860;111650;111750
24.10.2018;111750;111870;111740;111800
24.10.2018;111790;111940;111730;111870
24.10.2018;111860;111880;111780;111870
24.10.2018;111870;111900;111740;111750
24.10.2018;111740;111760;111680;111720
24.10.2018;111740;111780;111690;111740
24.10.2018;111740;111750;111660;111750
24.10.2018;111750;111760;111700;111730
24.10.2018;111730;111740;111530;111610
24.10.2018;111610;111670;111430;111450
24.10.2018;111450;111450;111320;111450
24.10.2018;111440;111450;111310;111430
24.10.2018;111430;111430;111280;111320
24.10.2018;111320;111430;111290;111400
24.10.2018;111390;111480;111360;111470
24.10.2018;111470;111470;111350;111370
24.10.2018;111370;111460;111350;111430
24.10.2018;111430;111460;111360;111460
24.10.2018;111460;111470;111360;111420
24.10.2018;111410;111410;111340;111370
24.10.2018;111390;111390;111330;111360
24.10.2018;111360;111370;111260;111340
24.10.2018;111340;111360;111280;111300
24.10.2018;111310;111310;111080;111150
24.10.2018;111150;111270;111120;111230
24.10.2018;111230;111230;111090;111170
24.10.2018;111160;111230;111130;111200
24.10.2018;111200;111320;111190;111270
24.10.2018;111270;111380;111230;111370
24.10.2018;111360;111370;111270;111280
24.10.2018;111280;111410;111260;111410
24.10.2018;111410;111490;111410;111480
24.10.2018;111480;111550;111470;111540
24.10.2018;111540;111550;111440;111490
24.10.2018;111480;111600;111480;111550
24.10.2018;111570;111670;111480;111610
24.10.2018;111610;111700;111600;111640
24.10.2018;111640;111780;111610;111760
24.10.2018;111760;111780;111640;111650
24.10.2018;111660;111740;111650;111670
24.10.2018;111660;111670;111620;111640
24.10.2018;111650;111700;111620;111670
24.10.2018;111670;111840;111640;111820
24.10.2018;111820;111940;111800;111900
24.10.2018;111910;111970;111870;111880
24.10.2018;111880;111910;111840;111890
24.10.2018;111890;111950;111830;111840
24.10.2018;111840;111840;111780;111820
24.10.2018;111830;111940;111830;111870
24.10.2018;111870;111910;111800;111860
24.10.2018;111860;111930;111860;111930
24.10.2018;111930;111970;111920;111960
24.10.2018;111940;111960;111910;111920
24.10.2018;111920;111970;111800;111810
24.10.2018;111820;111880;111790;111860
24.10.2018;111850;111960;111820;111950
24.10.2018;111940;112130;111930;112060
24.10.2018;112060;112080;111990;112010
24.10.2018;112020;112020;111850;111870
24.10.2018;111870;111880;111720;111740
24.10.2018;111740;111880;111730;111860
24.10.2018;111860;111860;111740;111800
24.10.2018;111770;111830;111750;111770
24.10.2018;111780;111780;111640;111700
24.10.2018;111700;111830;111690;111750
24.10.2018;111750;111800;111730;111740
24.10.2018;111740;111820;111720;111770
24.10.2018;111770;111860;111770;111840
24.10.2018;111840;111860;111630;111630
24.10.2018;111640;111690;111640;111690
24.10.2018;111680;111680;111590;111640
24.10.2018;111640;111650;111510;111540
24.10.2018;111540;111540;111460;111490
24.10.2018;111480;111550;111460;111520
24.10.2018;111510;111540;111450;111540
24.10.2018;111540;111560;111490;111520
24.10.2018;111520;111560;111490;111500
24.10.2018;111510;111570;111500;111570
24.10.2018;111560;111560;111390;111440
24.10.2018;111440;111500;111410;111460
24.10.2018;111460;111490;111430;111460
24.10.2018;111450;111530;111450;111510
24.10.2018;111520;111560;111480;111510
24.10.2018;111500;111600;111490;111580
24.10.2018;111580;111630;111570;111580
24.10.2018;111580;111600;111500;111520
24.10.2018;111530;111570;111480;111480
24.10.2018;111480;111520;111420;111460
24.10.2018;111450;111520;111410;111410
24.10.2018;111420;111440;111330;111370
24.10.2018;111370;111380;111300;111330
24.10.2018;111330;111450;111330;111350
24.10.2018;111340;111400;111270;111350
24.10.2018;111350;111360;111300;111360
24.10.2018;111360;111430;111290;111310
24.10.2018;111320;111340;111280;111280
24.10.2018;111280;111280;111000;111050
24.10.2018;111040;111060;110930;110950
24.10.2018;110950;110970;110800;110840
24.10.2018;110820;110840;110720;110740
24.10.2018;110750;110820;110710;110750
24.10.2018;110760;110800;110730;110750
24.10.2018;110760;110820;110750;110790
24.10.2018;110800;110850;110780;110830
24.10.2018;110840;110910;110770;110850
24.10.2018;110830;110890;110730;110730
24.10.2018;110730;110800;110710;110770
24.10.2018;110770;110770;110710;110740
24.10.2018;110750;110890;110740;110810
24.10.2018;110810;110860;110740;110850
24.10.2018;110850;110860;110800;110830
24.10.2018;110830;110870;110810;110850
24.10.2018;110860;110950;110860;110930
24.10.2018;110940;111030;110920;111030
24.10.2018;111020;111030;110950;111010
24.10.2018;110990;111020;110970;110970
24.10.2018;110970;111070;110970;111060
24.10.2018;111050;111060;111000;111060
24.10.2018;111050;111070;111020;111040
24.10.2018;111040;111050;110930;110960
24.10.2018;110960;111020;110950;110980
24.10.2018;110980;111270;110970;111260
24.10.2018;111250;111320;111200;111260
24.10.2018;111260;111260;111210;111260
24.10.2018;111260;111310;111240;111290
24.10.2018;111300;111350;111140;111140
24.10.2018;111140;111160;111070;111150
24.10.2018;111150;111210;111140;111160
24.10.2018;111170;111310;111140;111290
24.10.2018;111260;111280;111180;111220
24.10.2018;111220;111220;111120;111150
24.10.2018;111160;111240;111160;111220
24.10.2018;111230;111260;111210;111240
24.10.2018;111230;111250;111170;111200
24.10.2018;111200;111200;111080;111100
24.10.2018;111110;111140;111070;111140
24.10.2018;111150;111280;111130;111170
24.10.2018;111170;111190;111120;111170
24.10.2018;111160;111210;111140;111190
24.10.2018;111200;111240;111180;111180
24.10.2018;111180;111260;111170;111200
24.10.2018;111200;111230;111130;111170
24.10.2018;111180;111260;111160;111250
24.10.2018;111260;111280;111150;111190
24.10.2018;111180;111220;111160;111220
24.10.2018;111220;111260;111140;111160
24.10.2018;111150;111180;111120;111140
24.10.2018;111150;111250;111150;111230
24.10.2018;111220;111400;111200;111340
24.10.2018;111340;111370;111290;111290
24.10.2018;111290;111300;111130;111130
24.10.2018;111130;111260;111090;111220
24.10.2018;111220;111270;111190;111270
24.10.2018;111260;111270;111160;111210
24.10.2018;111200;111280;111190;111240
24.10.2018;111250;111360;111250;111310
24.10.2018;111300;111360;111300;111360
24.10.2018;111360;111380;111330;111350
24.10.2018;111350;111370;111290;111330
24.10.2018;111340;111370;111290;111290
24.10.2018;111290;111320;111250;111320
24.10.2018;111330;111460;111330;111440
24.10.2018;111420;111450;111280;111290
24.10.2018;111290;111310;111260;111280
24.10.2018;111270;111300;111240;111240
24.10.2018;111240;111300;111240;111250
24.10.2018;111260;111330;111250;111330
24.10.2018;111320;111320;111270;111310
24.10.2018;111310;111340;111250;111260
24.10.2018;111250;111260;111120;111150
24.10.2018;111140;111220;111120;111200
24.10.2018;111190;111220;111150;111190
24.10.2018;111190;111300;111180;111180
24.10.2018;111190;111260;111180;111250
24.10.2018;111260;111330;111240;111260
24.10.2018;111270;111290;111200;111200
24.10.2018;111200;111230;111180;111180
24.10.2018;111190;111200;111050;111120
24.10.2018;111110;111120;110840;110850
24.10.2018;110850;110930;110820;110920
24.10.2018;110930;110970;110900;110960
24.10.2018;110950;111000;110870;110960
24.10.2018;110960;111030;110920;111030
24.10.2018;111020;111100;111000;111020
24.10.2018;111040;111120;111000;111080
24.10.2018;111070;111080;111020;111030
24.10.2018;111040;111060;110980;111020
24.10.2018;111020;111020;110980;110980
24.10.2018;110990;111040;110970;110980
24.10.2018;110980;111000;110940;110950
24.10.2018;110960;111040;110910;111040
24.10.2018;111030;111080;110990;110990
24.10.2018;110990;111030;110960;111020
24.10.2018;111020;111040;110940;110950
24.10.2018;110950;110960;110880;110950
24.10.2018;110960;110980;110930;110970
24.10.2018;110970;111010;110910;110920
24.10.2018;110910;110960;110860;110890
24.10.2018;110890;110940;110880;110930
24.10.2018;110930;110950;110870;110890
24.10.2018;110890;110910;110880;110910
24.10.2018;110910;110940;110790;110820
24.10.2018;110830;110870;110790;110860
24.10.2018;110870;110960;110860;110920
24.10.2018;110920;110920;110850;110870
24.10.2018;110870;110880;110830;110870
24.10.2018;110880;110920;110870;110920
24.10.2018;110910;110910;110740;110810
24.10.2018;110790;110890;110780;110860
24.10.2018;110870;110920;110850;110910
24.10.2018;110910;110910;110860;110880
24.10.2018;110870;110880;110640;110780
24.10.2018;110780;110830;110740;110740
24.10.2018;110750;110870;110740;110870
24.10.2018;110860;110890;110790;110840
24.10.2018;110840;111080;110810;111050
24.10.2018;111040;111200;111020;111170
24.10.2018;111170;111190;111050;111080
24.10.2018;111100;111130;111030;111030
24.10.2018;111040;111070;111040;111070
24.10.2018;111070;111140;111050;111140
24.10.2018;111120;111140;111050;111090
24.10.2018;111100;111180;111080;111160
24.10.2018;111180;111190;111100;111150
24.10.2018;111130;111190;111130;111140
24.10.2018;111140;111170;111090;111120
24.10.2018;111110;111200;111070;111080
24.10.2018;111080;111150;111050;111150
24.10.2018;111130;111160;111060;111080
24.10.2018;111060;111150;111050;111130
24.10.2018;111130;111130;111030;111100
24.10.2018;111110;111180;111100;111170
24.10.2018;111180;111210;111140;111210
24.10.2018;111210;111240;111080;111090
24.10.2018;111090;111130;111060;111100
24.10.2018;111110;111160;111040;111150
24.10.2018;111140;111220;111130;111220
24.10.2018;111210;111250;111150;111240
24.10.2018;111240;111280;111200;111250
24.10.2018;111250;111270;111210;111220
24.10.2018;111230;111280;111180;111270
24.10.2018;111260;111260;111200;111210
24.10.2018;111230;111320;111220;111260
24.10.2018;111250;111270;111180;111220
24.10.2018;111210;111280;111210;111240
24.10.2018;111250;111290;111230;111230
24.10.2018;111240;111290;111230;111270
24.10.2018;111250;111260;111200;111260
24.10.2018;111250;111300;111240;111280
24.10.2018;111290;111330;111230;111250
24.10.2018;111250;111280;111180;111200
24.10.2018;111190;111240;111150;111220
24.10.2018;111220;111260;111220;111250
24.10.2018;111240;111330;111240;111330
24.10.2018;111330;111390;111290;111370
24.10.2018;111360;111370;111300;111320
24.10.2018;111320;111350;111300;111320
24.10.2018;111320;111370;111310;111360
24.10.2018;111350;111490;111340;111450
24.10.2018;111460;111540;111460;111520
24.10.2018;111530;111540;111470;111510
24.10.2018;111520;111520;111480;111510
24.10.2018;111520;111630;111490;111580
24.10.2018;111580;111630;111580;111600
24.10.2018;111620;111650;111600;111640
24.10.2018;111650;111700;111650;111650
24.10.2018;111670;111740;111630;111740
24.10.2018;111740;111750;111690;111740
24.10.2018;111730;111750;111680;111720
24.10.2018;111720;111830;111720;111830
24.10.2018;111830;111900;111770;111880
24.10.2018;111890;112630;111870;112610
24.10.2018;112620;113040;112590;112900
24.10.2018;112890;112950;112740;112790
24.10.2018;112800;112850;112730;112840
24.10.2018;112830;112960;112810;112960
24.10.2018;112970;113130;112940;113040
24.10.2018;113020;113260;113010;113180
24.10.2018;113190;113270;113010;113050
24.10.2018;113040;113230;113040;113200
24.10.2018;113210;113230;113120;113140
24.10.2018;113140;113300;113140;113240
24.10.2018;113240;113290;113170;113220
24.10.2018;113220;113300;113120;113130
24.10.2018;113140;113180;113050;113080
24.10.2018;113080;113100;112860;112890
24.10.2018;112880;112900;112820;112840
24.10.2018;112840;112870;112760;112820
24.10.2018;112820;112990;112820;112980
24.10.2018;112980;113330;112960;113320
24.10.2018;113320;113380;113160;113160
24.10.2018;113150;113250;113150;113160
24.10.2018;113160;113190;112990;112990
24.10.2018;113000;113130;112990;113030
24.10.2018;113020;113060;112940;112950
24.10.2018;112950;113050;112930;112960
24.10.2018;112950;113030;112900;112900
24.10.2018;112920;112970;112900;112900
24.10.2018;112920;112980;112910;112960
24.10.2018;112960;113000;112940;112970
24.10.2018;112970;112970;112880;112880
24.10.2018;112890;112970;112880;112910
24.10.2018;112910;112980;112910;112950
24.10.2018;112950;113050;112920;112980
24.10.2018;112970;112980;112700;112700
24.10.2018;112700;112760;112630;112720
24.10.2018;112720;112750;112690;112710
24.10.2018;112720;112760;112640;112660
24.10.2018;112670;112740;112600;112710
24.10.2018;112710;112850;112680;112800
24.10.2018;112810;112880;112780;112810
24.10.2018;112810;112820;112710;112710
24.10.2018;112720;112730;112610;112610
24.10.2018;112610;112750;112600;112670
24.10.2018;112680;112730;112640;112730
24.10.2018;112720;112810;112710;112800
24.10.2018;112800;112830;112720;112730
24.10.2018;112730;112770;112720;112750
24.10.2018;112740;112810;112690;112700
24.10.2018;112690;112760;112660;112710
24.10.2018;112700;112780;112620;112640
24.10.2018;112640;112710;112620;112690
24.10.2018;112690;112730;112620;112670
24.10.2018;112680;112770;112680;112740
24.10.2018;112750;112770;112690;112760
24.10.2018;112770;112820;112700;112720
24.10.2018;112720;112730;112670;112680
24.10.2018;112670;112690;112650;112670
24.10.2018;112680;112710;112660;112680
24.10.2018;112680;112730;112680;112690
24.10.2018;112690;112720;112650;112710
24.10.2018;112710;112730;112680;112700
24.10.2018;112700;112700;112660;112680
24.10.2018;112680;112740;112620;112730
24.10.2018;112730;112740;112570;112590
24.10.2018;112590;112700;112580;112690
24.10.2018;112690;112760;112690;112740
24.10.2018;112730;112800;112710;112790
24.10.2018;112790;112800;112730;112760
24.10.2018;112760;112830;112750;112770
24.10.2018;112760;112880;112760;112840
24.10.2018;112860;112990;112850;112960
24.10.2018;112970;112970;112830;112900
24.10.2018;112910;113010;112860;113010
24.10.2018;113000;113060;112980;113050
24.10.2018;113050;113140;113030;113110
24.10.2018;113110;113170;113100;113150
24.10.2018;113160;113170;113100;113110
24.10.2018;113110;113130;113000;113010
24.10.2018;113010;113040;113000;113040
24.10.2018;113040;113200;113020;113180
24.10.2018;113180;113200;113150;113200
24.10.2018;113200;113210;113170;113190
24.10.2018;113200;113220;113070;113070
24.10.2018;113070;113130;113060;113120
24.10.2018;113120;113150;113090;113110
24.10.2018;113100;113150;113080;113090
24.10.2018;113090;113100;113070;113100
24.10.2018;113100;113140;113050;113060
24.10.2018;113050;113070;113010;113010
24.10.2018;113010;113080;113010;113020
24.10.2018;113020;113040;112930;112970
24.10.2018;112980;113000;112950;112990
24.10.2018;112990;113000;112930;112950
24.10.2018;112980;113050;112970;113050
24.10.2018;113040;113070;112990;113000
24.10.2018;113000;113080;113000;113010
24.10.2018;113030;113120;113030;113110
24.10.2018;113100;113150;113090;113150
24.10.2018;113150;113200;113110;113150
24.10.2018;113150;113150;113060;113090
24.10.2018;113090;113160;113090;113140
24.10.2018;113140;113150;113050;113060
24.10.2018;113080;113110;113060;113100
24.10.2018;113090;113130;113090;113120
24.10.2018;113120;113140;113070;113140
24.10.2018;113140;113200;113110;113170
24.10.2018;113170;113300;113160;113210
24.10.2018;113210;113210;113090;113110
24.10.2018;113110;113180;113030;113040
24.10.2018;113030;113070;112960;112990
24.10.2018;113010;113080;113000;113030
24.10.2018;113030;113060;113000;113050
24.10.2018;113060;113130;113030;113060
24.10.2018;113070;113080;112910;112960
24.10.2018;112960;113140;112960;113100
24.10.2018;113090;113170;113090;113110
24.10.2018;113120;113170;113050;113110
24.10.2018;113110;113130;113050;113100
24.10.2018;113100;113300;113090;113300
24.10.2018;113300;113380;113260;113360
24.10.2018;113360;113370;113180;113190
24.10.2018;113200;113220;113070;113090
24.10.2018;113090;113190;113090;113160
24.10.2018;113170;113180;113080;113140
24.10.2018;113130;113160;113070;113100
24.10.2018;113100;113100;112990;113010
24.10.2018;113030;113060;112950;112950
24.10.2018;112960;113000;112840;112880
24.10.2018;112880;112970;112830;112940
24.10.2018;112930;112980;112910;112970
24.10.2018;112960;112990;112860;112880
24.10.2018;112870;112910;112810;112820
24.10.2018;112820;112860;112750;112750
24.10.2018;112750;112870;112740;112830
24.10.2018;112840;112920;112830;112840
24.10.2018;112840;112870;112740;112810
24.10.2018;112820;112820;112700;112710
24.10.2018;112700;112730;112530;112530
24.10.2018;112530;112640;112430;112630
24.10.2018;112630;112660;112450;112490
24.10.2018;112480;112560;112440;112530
24.10.2018;112520;112530;112470;112470
24.10.2018;112480;112590;112460;112590
24.10.2018;112580;112630;112520;112620
24.10.2018;112610;112620;112480;112490
24.10.2018;112490;112600;112440;112600
24.10.2018;112590;112600;112470;112480
24.10.2018;112470;112520;112440;112490
24.10.2018;112490;112600;112470;112570
24.10.2018;112560;112640;112530;112630
24.10.2018;112630;112690;112620;112660
24.10.2018;112650;112650;112530;112550
24.10.2018;112550;112600;112460;112470
24.10.2018;112470;112480;112370;112460
24.10.2018;112450;112500;112400;112500
24.10.2018;112490;112560;112400;112410
24.10.2018;112400;112470;112380;112450
24.10.2018;112450;112470;112370;112380
24.10.2018;112390;112500;112370;112460
24.10.2018;112460;112480;112370;112420
24.10.2018;112430;112630;112430;112610
24.10.2018;112600;112610;112470;112480
24.10.2018;112480;112660;112470;112610
24.10.2018;112600;112640;112570;112630
24.10.2018;112640;112660;112560;112580
24.10.2018;112580;112590;112520;112530
24.10.2018;112530;112590;112440;112520
24.10.2018;112520;112680;112520;112560
24.10.2018;112560;112770;112560;112730
24.10.2018;112730;112740;112570;112680
24.10.2018;112680;112740;112640;112700
24.10.2018;112700;112730;112540;112680
24.10.2018;112690;112790;112660;112720
24.10.2018;112710;112780;112680;112700
24.10.2018;112680;112690;112510;112570
24.10.2018;112570;112620;112480;112510
24.10.2018;112510;112560;112440;112450
24.10.2018;112440;112550;112430;112490
24.10.2018;112480;112680;112480;112620
24.10.2018;112630;112640;112570;112600
24.10.2018;112590;112670;112520;112670
24.10.2018;112670;112670;112540;112580
24.10.2018;112590;112680;112500;112530
24.10.2018;112520;112560;112450;112520
24.10.2018;112510;112610;112440;112570
24.10.2018;112570;112630;112450;112510
24.10.2018;112500;112530;112450;112530
24.10.2018;112530;112630;112530;112540
24.10.2018;112550;112660;112540;112620
24.10.2018;112620;112650;112600;112630
24.10.2018;112620;112660;112590;112590
24.10.2018;112590;112780;112590;112730
24.10.2018;112730;112780;112690;112710
24.10.2018;112700;112780;112700;112770
24.10.2018;112760;112880;112720;112800
24.10.2018;112810;112850;112760;112780
24.10.2018;112780;112810;112680;112700
24.10.2018;112710;112780;112690;112740
24.10.2018;112770;112770;112660;112660
24.10.2018;112660;112710;112540;112540
24.10.2018;112540;112570;112420;112440
24.10.2018;112440;112540;112370;112390
24.10.2018;112390;112450;112330;112380
24.10.2018;112370;112370;112190;112250
24.10.2018;112240;112310;112140;112210
24.10.2018;112210;112220;111970;112050
24.10.2018;112040;112110;112000;112050
24.10.2018;112040;112200;112010;112160
24.10.2018;112170;112290;112170;112260
24.10.2018;112260;112270;112180;112210
24.10.2018;112210;112250;112180;112190
24.10.2018;112220;112220;112080;112110
24.10.2018;112120;112150;112090;112140
24.10.2018;112120;112220;112080;112210
24.10.2018;112210;112250;112180;112250
24.10.2018;112250;112310;112220;112310
24.10.2018;112310;112340;112180;112200
24.10.2018;112200;112240;112130;112150
24.10.2018;112140;112320;112140;112280
24.10.2018;112280;112280;112150;112240
24.10.2018;112240;112350;112240;112290
24.10.2018;112300;112340;112240;112320
24.10.2018;112320;112420;112320;112360
24.10.2018;112360;112410;112320;112400
24.10.2018;112400;112500;112390;112470
24.10.2018;112480;112490;112440;112450
24.10.2018;112450;112460;112410;112440
24.10.2018;112430;112440;112370;112410
24.10.2018;112420;112490;112390;112390
24.10.2018;112400;112450;112370;112410
24.10.2018;112410;112440;112370;112410
24.10.2018;112410;112440;112370;112370
24.10.2018;112370;112410;112330;112340
24.10.2018;112340;112350;112300;112350
24.10.2018;112350;112440;112350;112430
24.10.2018;112430;112630;112400;112610
24.10.2018;112620;112630;112540;112570
24.10.2018;112550;112640;112550;112580
24.10.2018;112580;112670;112540;112670
24.10.2018;112660;112760;112640;112730
24.10.2018;112740;112750;112640;112670
24.10.2018;112650;112720;112630;112700
24.10.2018;112760;113250;112610;113020
24.10.2018;113030;113040;112960;112990
24.10.2018;112990;113000;112940;112990
24.10.2018;112980;113070;112970;112990
24.10.2018;112990;113000;112920;112990
24.10.2018;112980;113110;112970;113000
24.10.2018;112990;113000;112950;112980
24.10.2018;112990;113130;112980;113120
24.10.2018;113120;113150;113050;113050
24.10.2018;113050;113090;113000;113040
24.10.2018;113050;113140;113030;113120
24.10.2018;113120;113190;113080;113140
24.10.2018;113140;113140;113040;113110
24.10.2018;113110;113130;113030;113050
24.10.2018;113080;113220;113070;113160
24.10.2018;113170;113500;113150;113430
24.10.2018;113430;113500;113390;113410
24.10.2018;113410;113420;113310;113370
24.10.2018;113370;113390;113220;113230
24.10.2018;113240;113280;113210;113250
24.10.2018;113260;113300;113210;113210
24.10.2018;113210;113270;113210;113240
24.10.2018;113240;113270;113180;113200
24.10.2018;113200;113210;113150;113160
24.10.2018;113160;113160;113100;113140
24.10.2018;113150;113190;113130;113170
24.10.2018;113170;113180;113100;113150
24.10.2018;113150;113270;113150;113250
24.10.2018;113240;113260;113170;113180
24.10.2018;113170;113240;113150;113210
24.10.2018;113210;113260;113140;113140
24.10.2018;113150;113160;113060;113110
24.10.2018;113110;113140;113050;113070
24.10.2018;113060;113080;113030;113040
24.10.2018;113030;113040;112960;112990
24.10.2018;112990;113080;112980;113050
24.10.2018;113050;113060;112910;112920
24.10.2018;112930;112960;112870;112880
24.10.2018;112870;112960;112870;112900
24.10.2018;112900;112930;112870;112900
24.10.2018;112890;112960;112850;112930
24.10.2018;112930;113010;112930;112970
24.10.2018;112960;112970;112880;112920
24.10.2018;112920;112920;112870;112890
24.10.2018;112880;112960;112880;112940
24.10.2018;112940;112960;112900;112950
24.10.2018;112930;112970;112890;112970
24.10.2018;112960;113010;112950;113010
24.10.2018;113010;113050;112980;113020
24.10.2018;113010;113060;112990;113010
24.10.2018;113000;113000;112890;112930
24.10.2018;112930;112990;112930;112980
24.10.2018;112990;112990;112870;112890
24.10.2018;112900;113040;112900;113020
24.10.2018;113010;113100;113010;113100
24.10.2018;113080;113080;112950;112950
24.10.2018;112960;112990;112930;112960
24.10.2018;112960;113000;112940;112940
24.10.2018;112940;113050;112940;113020
24.10.2018;113010;113040;113010;113020
24.10.2018;113020;113030;112900;112940
24.10.2018;112940;112940;112800;112820
24.10.2018;112810;112860;112810;112830
24.10.2018;112830;112860;112820;112830
24.10.2018;112830;112830;112700;112750
24.10.2018;112760;112790;112720;112740
24.10.2018;112750;112750;112700;112750
24.10.2018;112740;112750;112700;112730
24.10.2018;112730;112790;112640;112650
24.10.2018;112660;112690;112600;112640
24.10.2018;112630;112720;112610;112720
24.10.2018;112720;112720;112650;112700
24.10.2018;112690;112730;112680;112730
24.10.2018;112730;112730;112690;112710
24.10.2018;112710;112720;112660;112720
24.10.2018;112710;112740;112650;112680
24.10.2018;112670;112670;112610;112650
24.10.2018;112640;112740;112630;112740
24.10.2018;112730;112780;112710;112770
24.10.2018;112780;112860;112770;112850
24.10.2018;112850;112850;112760;112760
24.10.2018;112760;112780;112730;112780
24.10.2018;112770;112820;112730;112730
24.10.2018;112730;112820;112720;112790
24.10.2018;112790;112790;112700;112750
24.10.2018;112760;112760;112660;112690
24.10.2018;112720;112740;112680;112720
24.10.2018;112720;112720;112680;112720
24.10.2018;112720;112760;112680;112690
24.10.2018;112700;112740;112680;112710
24.10.2018;112700;112760;112690;112740
24.10.2018;112720;112720;112580;112600
24.10.2018;112610;112700;112570;112680
24.10.2018;112680;112740;112640;112720
24.10.2018;112720;112860;112720;112800
24.10.2018;112780;112850;112780;112840
24.10.2018;112840;112850;112750;112750
24.10.2018;112750;112800;112740;112780
24.10.2018;112780;112860;112760;112800
24.10.2018;112800;112800;112650;112670
24.10.2018;112670;112790;112650;112730
24.10.2018;112740;112820;112720;112760
24.10.2018;112780;112790;112730;112740
24.10.2018;112740;112770;112710;112770
24.10.2018;112750;112890;112740;112890
24.10.2018;112890;112940;112820;112830
24.10.2018;112820;112830;112750;112820
24.10.2018;112820;112850;112790;112830
24.10.2018;112840;112900;112810;112820
24.10.2018;112830;112920;112810;112890
24.10.2018;112900;112900;112760;112790
24.10.2018;112790;112810;112710;112740
24.10.2018;112760;112810;112710;112770
24.10.2018;112780;112850;112780;112820
24.10.2018;112820;112870;112800;112830
24.10.2018;112850;112850;112780;112820
24.10.2018;112800;112810;112700;112740
24.10.2018;112730;112740;112640;112670
24.10.2018;112670;112710;112630;112660
24.10.2018;112650;112710;112650;112700
24.10.2018;112690;112710;112600;112620
24.10.2018;112620;112640;112570;112610
24.10.2018;112610;112640;112570;112610
24.10.2018;112590;112630;112580;112610
24.10.2018;112610;112620;112580;112580
24.10.2018;112590;112590;112500;112510
24.10.2018;112500;112530;112430;112440
24.10.2018;112430;112480;112430;112440
24.10.2018;112440;112550;112420;112480
24.10.2018;112470;112470;112400;112420
24.10.2018;112420;112520;112410;112510
24.10.2018;112490;112550;112470;112510
24.10.2018;112520;112580;112490;112540
24.10.2018;112530;112540;112440;112460
24.10.2018;112450;112500;112440;112450
24.10.2018;112450;112520;112430;112430
24.10.2018;112430;112470;112400;112420
24.10.2018;112420;112450;112400;112450
